Snoring Range,Respiration Rate,Body Temperature,Limb Movment Rate,Blood Oxygen,Eye Movement,Number Of Hours Sleep,Heart Rate,Stress Level
87,22,93.37688171069101,18,87,101,1,82,4
91,16,89.16466284243133,17,84,81,1,77,4
89,18,89.68205511983071,13,84,87,3,78,4
91,25,88.78490986499384,15,86,73,3,78,4
88,20,92.02241683391848,15,87,73,3,75,4
91,22,95.76327764583338,12,86,91,0,79,4
82,19,86.72879740780442,18,85,70,2,79,4
94,22,93.4626030255233,18,82,91,3,77,4
96,18,98.01727123058625,14,85,79,0,80,4
89,17,91.85232046140284,13,82,91,2,81,4
87,16,90.50141559342688,16,87,99,3,75,4
98,29,88.33998516612711,16,84,75,3,77,4
98,20,96.77974181394893,18,84,93,2,79,4
85,28,95.67415254613626,12,85,85,0,80,4
85,22,98.46733152065764,13,86,62,3,83,4
82,19,88.82683470948139,18,83,61,2,83,4
86,17,85.09150387203563,16,82,61,0,77,4
90,18,93.43275198415365,15,82,79,0,75,4
88,19,95.9858955846184,15,85,95,0,79,4
82,26,92.7993795940068,17,82,61,2,79,4
97,22,91.91245674811682,16,85,60,0,76,4
90,28,91.946558454517,16,85,85,0,75,4
91,18,96.40700312519144,13,83,63,1,81,4
89,22,93.92442712658993,12,83,93,0,79,4
94,25,86.55668518445465,18,83,60,3,81,4
98,23,91.13492631656777,15,86,78,3,83,4
98,24,89.90958349964268,16,84,62,3,84,4
95,21,89.86711203633838,13,87,96,2,78,4
99,16,85.57887739263913,18,83,103,1,81,4
96,27,97.95605165947653,15,83,91,1,84,4
95,26,86.92199459749999,14,86,85,2,83,4
99,24,88.47565171799256,13,83,100,0,78,4
90,19,88.52029959289183,13,86,97,3,84,4
93,26,89.87020677240949,14,86,81,3,78,4
85,24,95.79904478810634,15,87,102,0,82,4
98,24,94.5243362800837,14,87,98,1,80,4
95,20,93.3096696146944,16,86,78,3,82,4
94,27,97.72651072816582,16,83,62,2,80,4
81,19,88.10147975035301,15,84,82,3,77,4
87,28,88.43404828484674,16,85,88,2,77,4
93,21,95.93067478411876,16,84,97,3,83,4
95,28,96.45610245305765,12,84,102,0,78,4
95,27,86.37223584764723,14,82,68,3,76,4
88,17,98.8928788715357,12,82,80,2,82,4
99,22,98.55883518435,13,85,77,0,78,4
94,16,87.25536384703395,13,85,90,1,76,4
86,24,98.17138659235309,18,87,98,0,80,4
86,23,89.4599060071696,17,82,63,0,80,4
88,17,92.7729495125786,15,84,74,1,78,4
92,23,89.51348142160049,12,85,97,1,82,4
96,25,93.791880886833,18,84,80,0,84,4
96,26,85.73165333802233,18,84,83,0,76,4
81,27,97.59810382060132,16,86,85,0,79,4
90,23,85.61058215267545,14,84,75,0,79,4
87,29,90.30022158907971,16,86,94,3,79,4
84,25,91.08220776660983,16,85,71,3,76,4
82,26,98.76795715056446,17,85,69,0,84,4
90,18,87.34105281987293,14,84,90,2,75,4
85,29,91.43324678376682,13,85,91,0,79,4
99,18,98.8821380723562,17,83,67,2,75,4
96,16,90.91666630704138,12,86,92,0,75,4
95,27,90.0118480513976,15,85,72,0,76,4
95,26,89.27492043505784,13,83,83,1,75,4
89,17,95.00141533136136,12,86,95,1,80,4
99,28,98.73828880770462,17,82,61,2,84,4
91,19,95.15965079828587,16,84,77,3,84,4
91,25,94.67429883787372,15,85,71,1,77,4
94,25,95.09381774366736,17,85,88,0,80,4
95,22,94.0759396261564,14,85,98,2,80,4
92,24,91.28424452077402,14,83,77,0,84,4
85,22,95.3095518315322,18,86,82,2,79,4
91,29,96.80200236268081,13,83,92,3,82,4
90,28,91.60636070346622,14,83,75,1,79,4
99,19,91.43876808372934,13,87,96,0,83,4
91,21,87.14518811019803,15,83,77,0,81,4
82,21,98.81133375245352,17,83,76,1,84,4
86,17,87.77263905571483,16,86,103,3,82,4
90,16,94.89454411174967,12,85,87,3,77,4
81,17,91.7949814322606,17,82,91,3,81,4
80,17,91.25346836521665,18,87,74,3,75,4
82,21,94.13216963837985,17,85,90,0,84,4
99,19,92.90823714904178,17,83,92,0,78,4
93,26,90.79646781773923,18,85,97,0,78,4
81,26,92.4859863920409,13,83,62,0,80,4
84,17,95.96323169081533,15,82,75,1,76,4
92,22,97.43243291353329,16,83,79,1,77,4
82,21,87.16602928425563,17,87,102,1,78,4
88,21,96.67570980265788,16,82,68,3,84,4
92,29,97.89362911420363,13,84,104,2,76,4
95,20,95.21839257060552,17,82,89,1,84,4
81,18,93.48118729173507,15,83,60,1,77,4
81,20,96.4560269688369,15,82,99,3,80,4
99,23,98.31217165786074,18,83,67,3,75,4
93,20,91.99678094436894,14,85,77,1,75,4
84,17,94.94424629882378,18,83,96,0,81,4
86,22,95.6516741072359,18,84,66,1,80,4
93,28,95.47363963864554,16,85,103,3,78,4
85,28,85.93685741151883,14,82,79,1,82,4
92,22,97.62791564889206,15,86,75,1,76,4
96,19,98.27489998262843,12,82,77,3,77,4
96,29,90.16856300624532,17,84,96,2,81,4
92,22,91.87351803853012,14,87,87,0,78,4
97,16,86.79383256641628,17,87,62,1,79,4
87,26,93.11077483662349,13,87,77,2,80,4
82,25,87.86503752520015,17,85,78,3,75,4
94,26,89.01467452902331,13,82,81,3,81,4
89,21,89.60286212401391,17,86,101,3,82,4
85,23,96.45887424664119,17,83,86,3,75,4
80,16,90.30715932591664,17,82,69,1,79,4
94,27,86.29977281120593,12,85,67,3,79,4
95,18,93.12447268877813,14,87,95,1,79,4
81,17,91.59204209989065,16,83,85,0,83,4
94,29,97.05283840566327,12,87,79,3,83,4
90,25,98.20844942180666,16,85,68,1,82,4
86,23,92.1150651314865,18,84,97,1,80,4
88,28,93.58458945909882,18,82,87,1,76,4
95,16,90.85209136823427,13,84,72,1,75,4
97,18,95.90789234862419,15,87,94,3,78,4
87,18,94.91838419033846,17,83,87,1,75,4
86,28,98.14902107154957,12,87,94,1,82,4
91,17,94.18375496353573,18,82,93,3,81,4
91,27,98.17027403381155,18,82,93,3,83,4
87,17,95.11146633484019,15,86,74,1,81,4
99,19,91.95062472902003,12,87,62,1,79,4
88,21,92.93934095208431,18,83,72,0,79,4
81,29,87.36708664644506,17,82,91,0,76,4
99,18,97.10690956047075,13,84,83,0,84,4
82,18,90.56635489970726,12,82,67,2,81,4
89,28,96.33927760694775,15,82,74,0,78,4
87,19,96.83775397060734,14,85,77,2,77,4
85,22,96.74377651016444,16,82,91,3,76,4
95,17,95.88945885610568,18,82,72,3,79,4
88,27,91.66008144406018,15,83,68,3,77,4
85,16,95.8135205339722,15,87,83,3,81,4
84,21,87.08707788928767,18,82,75,3,75,4
90,24,89.17285728393377,16,87,65,3,81,4
81,27,85.88403718613029,14,82,78,0,84,4
90,18,98.83844474170388,18,85,72,0,84,4
96,19,95.64156516099175,14,83,96,0,81,4
87,28,88.20258137703723,12,82,93,2,76,4
94,20,91.10718189273433,13,86,91,3,82,4
88,16,89.05964816836007,13,86,70,2,77,4
88,18,92.7343338795557,18,82,91,2,77,4
89,29,85.77313749229288,15,83,93,0,82,4
98,29,96.5210071143284,12,83,96,0,79,4
96,23,90.19698455857761,15,84,100,1,82,4
96,29,87.63122039549401,12,83,97,1,83,4
98,21,98.48695537483843,13,84,87,0,77,4
89,17,90.26308208706732,16,82,66,2,79,4
87,20,92.46053099649619,12,86,87,3,77,4
90,24,89.83288801247087,12,86,84,0,76,4
84,19,97.5343683957179,17,87,75,2,84,4
99,29,86.87280083744527,13,86,79,2,82,4
95,25,85.03523027033542,15,86,67,1,78,4
94,22,90.4609176833095,18,86,101,3,75,4
97,24,92.06087820751414,15,84,87,0,77,4
99,22,92.68260651167552,18,82,74,3,81,4
82,16,96.8014280458922,13,85,71,2,76,4
81,26,92.46839841536068,18,85,99,2,78,4
96,28,95.45424279264734,17,85,103,3,80,4
99,19,93.90815961911343,16,87,86,0,77,4
84,27,87.03141684155041,17,87,72,1,82,4
96,18,89.11877465004065,12,84,84,2,82,4
94,25,92.90775193630654,14,86,86,0,81,4
80,26,92.04210279750043,16,85,72,1,83,4
83,18,92.16355954078196,12,85,76,1,83,4
81,27,94.73306043341658,13,87,88,2,80,4
90,20,98.01808491027509,14,85,79,0,84,4
84,16,89.76122155197719,13,83,97,0,83,4
94,21,91.3684144792608,14,83,63,3,81,4
97,21,90.16090348874819,13,83,103,1,81,4
92,25,93.3498917797052,15,87,67,3,82,4
89,21,91.00629575418398,16,82,94,0,78,4
96,16,94.38944215466906,16,85,81,1,77,4
97,18,86.5162606413855,14,87,63,3,77,4
81,18,88.38337397222455,13,85,84,2,83,4
84,16,90.76442432015932,13,87,73,1,82,4
82,27,90.2671591073916,14,85,70,0,81,4
91,21,88.70449650128313,13,85,78,0,78,4
84,19,98.27155863654721,18,84,100,2,79,4
82,19,94.3155150300418,15,84,88,0,82,4
92,20,85.2477287505048,17,87,63,2,81,4
89,21,90.39852874783169,15,84,60,2,75,4
80,18,96.16988326186942,16,82,85,3,80,4
87,22,94.58010191254192,12,83,74,1,78,4
85,21,89.55992936934571,14,84,95,1,77,4
97,16,94.27160926478298,12,86,82,0,83,4
83,26,91.03366073281359,18,83,95,2,80,4
99,22,93.32179103486254,14,86,92,0,77,4
99,16,85.68141144939496,15,87,103,1,75,4
80,27,91.53136139371838,17,82,68,1,78,4
80,22,90.7854294216079,15,87,75,1,76,4
83,19,86.2067247622941,14,84,78,1,81,4
99,27,88.95877995974588,16,82,85,3,82,4
97,27,92.93090699879015,17,83,80,2,80,4
80,29,89.04564244467856,15,83,98,1,82,4
80,28,93.68297354959208,14,85,95,2,80,4
93,19,87.20802953554087,14,84,63,3,82,4
98,20,89.46544472852086,13,83,95,3,79,4
81,25,86.95087267420138,17,83,98,1,83,4
94,21,87.37905280381449,17,86,99,1,80,4
86,22,87.13623843331396,14,84,94,1,75,4
91,27,92.70642254869031,16,87,85,3,78,4
93,23,95.69226391206061,15,85,62,1,76,4
95,24,90.18661440739022,17,86,73,2,77,4
91,27,87.49222434843118,15,84,95,2,76,4
82,29,91.37414252107422,13,86,69,3,79,4
84,24,94.51207399374364,14,86,93,2,76,4
91,29,93.52434402429137,15,86,78,0,80,4
87,27,90.81836211455291,12,82,96,1,78,4
81,16,95.15417339157709,18,82,94,2,83,4
86,24,89.48861910215578,17,86,93,3,82,4
81,27,93.74707243733741,15,83,75,3,84,4
97,17,97.5447325466927,16,87,85,1,78,4
84,26,90.71771463937276,16,85,73,1,80,4
85,17,90.16789188470437,15,85,91,3,77,4
91,26,93.5031277506379,15,87,67,0,83,4
99,21,90.47720735353914,14,83,73,3,75,4
83,20,86.59034931200802,12,82,91,0,78,4
89,28,89.77402578082493,15,82,102,0,81,4
82,16,86.16940987143867,16,82,88,0,76,4
91,16,88.32882352220568,13,85,84,1,77,4
99,20,91.05670016879897,16,87,87,0,84,4
89,20,93.5866846927894,12,84,91,3,83,4
86,16,95.33696042205924,16,83,103,2,80,4
98,28,98.19658998164363,15,87,65,2,80,4
96,16,96.22052773455711,18,86,101,0,76,4
96,17,97.19517303856146,14,83,88,2,79,4
97,19,95.96440356542108,12,87,81,2,84,4
97,20,92.42017043721624,15,82,67,3,76,4
97,22,89.68211196914362,18,82,95,0,80,4
98,22,87.98753214434154,15,84,104,0,83,4
97,24,89.39907148407431,14,86,85,3,76,4
92,17,93.10252892569859,15,84,100,0,79,4
96,25,91.72900046812816,18,86,81,1,79,4
82,17,89.23055470594656,16,86,62,0,78,4
95,26,96.61505278013468,17,87,100,0,84,4
83,17,92.006274679802,14,86,79,0,83,4
83,26,88.22936591947864,14,85,74,2,81,4
97,25,92.04834250100942,16,84,101,0,76,4
80,28,93.254433058925,12,82,93,3,81,4
95,18,87.5758285876956,15,86,98,2,77,4
89,28,93.33550137896236,15,86,91,2,83,4
95,21,88.07417002486822,13,82,90,3,75,4
89,23,96.67898317582943,15,82,77,3,78,4
95,16,85.3023277212014,18,82,102,3,75,4
99,24,95.29739499009152,13,86,72,3,84,4
99,18,94.20597753221006,16,85,103,1,82,4
89,27,97.63818741105464,18,83,101,3,76,4
87,23,93.98218909758756,15,85,76,1,75,4
94,20,95.01267250215774,13,87,71,1,83,4
84,27,87.43517619586052,18,83,93,1,82,4
88,26,88.36473366710943,17,83,87,0,78,4
97,22,91.85414769920936,18,86,82,0,84,4
95,16,98.13918124532297,16,82,96,3,83,4
94,19,90.8656550634002,15,84,104,1,81,4
94,29,98.48247383820511,12,83,95,2,79,4
98,16,85.87567254916681,15,85,84,0,77,4
93,23,87.01382828951799,13,82,67,1,83,4
90,29,96.32827941117746,15,83,70,0,75,4
81,22,87.59464613337909,17,87,94,2,79,4
96,17,92.52607856022232,18,82,87,3,76,4
80,18,94.80197790578933,17,85,66,2,75,4
89,22,89.65432676025051,12,83,102,2,84,4
84,21,90.42168457684285,14,85,95,2,79,4
98,23,88.22971328518757,13,86,100,2,83,4
89,23,92.79164384607466,12,86,62,1,77,4
85,22,96.17479525633739,15,85,73,2,79,4
95,19,95.74112068005066,12,83,84,2,75,4
84,26,85.36518697468512,15,83,82,3,83,4
96,24,91.8287266311629,16,82,70,2,79,4
81,19,91.3718351267762,13,85,90,1,80,4
83,26,95.41443232519205,12,86,65,1,80,4
90,26,88.61717327661793,12,83,93,1,84,4
96,17,94.45377604941542,14,82,96,3,79,4
80,28,92.67906481037176,17,84,86,0,84,4
98,25,89.24541627926119,18,86,72,1,83,4
96,27,88.22946418661631,15,86,73,0,78,4
94,24,96.58458553389808,13,86,93,3,81,4
84,20,91.40890138059247,16,85,90,0,81,4
81,23,98.18200852159413,15,86,82,0,83,4
93,16,88.17495307002058,15,87,73,0,84,4
98,23,92.7977079953294,16,87,63,1,81,4
80,21,92.90522759488105,12,87,67,2,80,4
97,22,93.73433596009481,18,85,95,1,81,4
90,28,93.59257852124098,18,84,60,0,76,4
83,26,97.40490661899413,14,86,84,1,82,4
83,16,93.348460969697,18,82,82,2,79,4
81,22,94.11069949046308,15,85,76,3,79,4
98,20,92.59452128877763,18,85,80,1,76,4
80,20,98.41259911732341,18,82,82,2,80,4
88,27,89.2393489727547,17,86,69,1,80,4
93,21,91.36479852519153,14,82,66,2,81,4
94,16,96.85133962051779,16,85,80,3,80,4
99,18,92.55379707386635,17,87,81,3,81,4
84,21,98.54124164721003,14,86,79,3,80,4
96,21,97.69543031733508,16,84,64,3,83,4
91,20,89.07329287820659,17,84,76,3,82,4
94,28,86.96828629169224,15,86,91,1,78,4
83,29,95.29003125540541,13,82,87,1,80,4
90,16,93.12122564640501,18,83,89,3,81,4
85,28,97.48072462879173,15,82,95,3,80,4
96,21,90.23965492600438,15,83,71,3,75,4
87,20,91.5974494646569,17,86,67,0,80,4
80,22,87.80908681182882,12,84,81,2,79,4
82,22,94.63666348946929,16,87,64,3,80,4
99,16,97.67454705492077,18,86,89,2,75,4
97,26,95.65912527160258,17,87,97,2,79,4
91,26,94.93908634364193,14,87,76,0,78,4
96,28,90.98940602906548,13,82,85,2,76,4
81,20,92.78748025023424,17,84,89,0,76,4
92,29,90.42316172010031,16,86,83,0,79,4
88,20,95.4089481714316,14,86,101,0,79,4
99,23,89.30091155847519,16,84,66,2,78,4
95,29,91.80857142039679,12,84,69,2,77,4
95,16,88.38795671100311,18,85,81,2,83,4
96,25,91.85610928191737,13,85,98,2,78,4
97,16,87.90591202161734,18,85,64,0,83,4
85,18,98.06896895001022,12,87,101,1,82,4
96,29,94.49932874063639,15,83,90,3,81,4
83,20,95.33244288188882,15,82,103,2,79,4
82,21,90.77307873886211,18,82,85,0,75,4
97,28,93.32218104201287,15,83,70,3,82,4
92,16,91.51784742744793,16,86,64,1,81,4
92,24,96.5981172777587,12,87,101,0,75,4
95,19,97.28424243660449,12,83,95,0,82,4
96,29,90.03548549240037,14,82,86,2,79,4
99,23,96.6562638543127,12,83,76,0,81,4
85,22,94.61537205423265,15,85,88,0,77,4
99,28,98.0732628292733,13,85,102,1,79,4
99,25,93.24810632441083,17,87,94,1,81,4
87,18,95.26148825892382,14,86,91,1,80,4
82,18,88.16273287893061,18,82,93,2,81,4
92,28,97.07050504292629,14,83,62,3,77,4
80,16,85.71403513983378,17,86,87,1,80,4
96,23,85.78070417245944,12,84,86,1,76,4
91,24,94.17449600458617,14,86,93,3,84,4
81,18,97.98153771635818,17,85,67,1,76,4
91,18,88.41233843108657,14,82,72,0,80,4
95,23,93.34013298427558,16,87,69,3,78,4
84,26,97.63379799163329,16,85,74,2,79,4
86,20,88.46471706513563,14,85,63,1,83,4
86,23,96.18369536317962,16,82,70,2,78,4
97,19,97.8327296985354,13,84,85,2,80,4
98,25,85.12295970471988,18,83,94,3,78,4
83,22,94.55056149730177,18,87,63,0,84,4
80,23,97.93501493868939,12,82,103,1,81,4
81,27,91.20981723260252,13,86,60,0,83,4
82,27,86.01509094201876,15,83,76,1,82,4
80,25,91.84430517964171,15,84,64,2,78,4
93,17,96.40116271645661,13,86,67,3,78,4
88,25,90.84501380065525,15,86,94,0,76,4
85,22,86.79240797271376,13,87,63,3,80,4
83,27,91.09519046366627,14,85,64,3,75,4
84,23,87.86204272608101,17,82,64,0,76,4
97,22,85.67785970936545,13,87,102,1,77,4
86,20,87.19342370699876,16,84,88,3,83,4
98,27,86.1264906760813,17,86,76,1,83,4
98,28,98.31952543220784,16,86,86,0,83,4
93,22,98.49339448172813,12,87,80,0,84,4
91,24,97.71718080087828,14,85,61,0,79,4
86,28,96.37584496002553,15,85,101,1,76,4
84,26,92.66641064763816,18,83,70,3,84,4
95,24,92.85467825068712,17,86,101,2,75,4
89,20,89.40627961848804,15,85,89,2,77,4
85,27,93.7249721855958,15,83,72,0,76,4
88,29,91.30128849941568,17,84,100,1,77,4
82,25,95.98346207588921,17,84,78,3,81,4
80,25,91.51420022721543,15,86,82,2,76,4
96,21,94.12363577240512,14,84,88,0,77,4
92,25,98.27721316627968,16,82,90,0,76,4
83,22,94.67082607021518,14,86,80,3,79,4
99,27,97.12860751905771,18,84,83,3,83,4
81,24,88.04541687827982,16,86,100,3,79,4
99,28,95.01830221182463,13,83,82,1,83,4
94,22,86.37071778266944,13,86,77,0,78,4
85,26,85.12204708599172,18,86,95,3,76,4
88,22,90.0197746260635,12,85,84,1,83,4
91,29,91.2486739601418,12,83,86,3,82,4
93,16,90.40635489859926,13,87,95,1,82,4
99,25,95.96675630549224,14,86,71,3,83,4
98,23,86.07057757881816,17,86,82,0,80,4
80,19,90.95830111565411,16,87,61,1,78,4
82,17,85.82158186167173,15,86,70,3,76,4
94,25,85.0326434161604,15,82,71,1,78,4
84,23,94.0577415332053,18,84,96,1,77,4
83,28,98.52859145425266,13,85,99,1,77,4
90,24,85.50381451956875,12,86,70,1,82,4
99,29,87.43939887441474,12,87,81,3,84,4
96,21,85.9256134763589,16,83,89,0,82,4
86,20,91.89052820516149,18,82,92,3,75,4
81,18,89.72298803101552,12,83,72,0,76,4
84,16,90.91161865030193,15,82,78,2,78,4
95,16,88.9491665967358,17,84,103,1,77,4
87,18,87.76525050498748,14,84,60,2,84,4
99,29,95.98887204671126,13,85,71,3,76,4
84,19,92.5430656716524,14,84,63,1,82,4
98,22,92.83526532287713,16,87,95,2,76,4
85,27,94.1367418349903,14,84,67,0,83,4
80,24,92.57847059928689,14,82,98,0,77,4
98,25,95.1552226121183,18,82,84,0,81,4
81,21,85.07188747797704,18,83,71,2,82,4
85,21,91.87039586093351,17,82,99,3,78,4
86,20,95.66926660046616,15,87,74,3,83,4
81,28,98.41306732106327,13,87,69,3,82,4
84,25,94.3626616027146,14,85,97,0,79,4
92,25,98.57769496897616,17,84,93,0,83,4
95,17,94.89416780534376,16,84,96,2,81,4
99,26,95.07542033831913,15,85,66,3,80,4
82,18,96.02213165951518,18,82,82,1,78,4
80,22,92.16878660668829,17,82,64,1,79,4
81,27,87.22684643553795,18,85,102,1,79,4
92,25,92.53023529381278,17,84,67,0,77,4
88,18,93.72666718168614,12,85,100,3,82,4
99,21,87.51023866738062,16,87,62,1,82,4
84,28,97.83653352819182,18,83,84,1,75,4
82,19,91.06708132983117,18,87,86,1,82,4
88,19,96.66766491482129,14,86,69,3,83,4
90,29,94.03587513922157,17,82,97,2,79,4
88,27,95.35688540050805,16,83,102,1,78,4
82,22,94.92422219852524,12,83,69,1,78,4
88,27,89.13284031982207,12,85,104,2,82,4
93,20,98.19253274193059,12,84,81,0,84,4
93,25,88.23935342892466,13,84,100,2,81,4
90,19,93.85057058387176,16,86,90,0,82,4
94,20,94.5260761647516,17,84,66,0,77,4
80,29,86.37794962508364,12,86,65,0,82,4
98,23,97.00439734528716,16,82,88,1,84,4
87,29,89.21345099890029,18,84,91,0,83,4
84,27,95.02556243947346,12,84,69,2,84,4
91,17,86.82938293505775,12,86,64,3,80,4
81,18,92.05265133038372,12,85,81,2,83,4
85,22,95.68960348189216,18,84,76,0,78,4
85,24,92.20408992366845,16,84,91,3,84,4
98,24,98.9623030353808,13,82,82,0,79,4
81,16,86.24026359531808,12,84,75,1,84,4
92,29,88.93158381146459,18,84,71,2,78,4
84,19,87.04610431960148,13,86,84,1,83,4
82,21,93.96138429131474,17,83,81,3,79,4
90,20,97.97730643691807,17,84,81,0,80,4
82,29,92.7779903458522,12,85,72,2,79,4
84,22,96.89214429276217,13,86,79,1,79,4
93,26,87.02608184743342,14,82,88,1,80,4
99,24,87.2581480973977,17,83,68,3,82,4
89,21,85.62112031263442,12,86,68,3,83,4
98,17,87.66291531401053,18,84,63,0,82,4
96,27,95.56206851681804,16,87,94,0,83,4
86,28,93.89579540681737,15,84,79,0,81,4
87,17,88.67054496614041,18,82,98,0,77,4
83,18,95.99228231954376,18,85,76,0,81,4
87,23,93.6040507745219,16,84,61,0,78,4
80,20,98.1518850272781,17,85,101,3,78,4
82,22,94.45054341691451,12,82,91,2,76,4
87,16,97.53350624122524,17,86,96,1,84,4
97,25,90.89282997606321,18,84,78,1,76,4
93,26,87.08443061675509,18,87,68,0,77,4
82,19,98.11756523380458,14,84,83,2,75,4
82,24,85.78163726019136,15,82,93,2,75,4
97,19,98.26930386941986,13,85,90,1,77,4
90,26,97.95134265666886,14,84,91,1,79,4
94,29,85.76842158938774,16,87,71,2,84,4
87,25,98.82337578182936,18,83,98,0,79,4
86,19,90.41138578192731,12,85,75,0,80,4
88,22,91.30996639805814,18,84,83,0,83,4
95,23,94.71287122418205,12,83,101,2,77,4
90,22,87.23373099640331,15,86,95,3,81,4
95,19,88.82985133351211,14,86,62,2,83,4
94,17,92.49248013303024,16,82,75,3,77,4
91,21,88.1603709025528,15,87,66,3,75,4
96,22,85.71686476646249,13,84,60,2,79,4
96,18,96.797008266175,12,87,102,1,75,4
98,27,95.17004394348677,18,82,71,0,83,4
86,23,88.18110372901185,12,82,93,0,76,4
82,16,90.57749928347863,16,82,93,0,76,4
99,20,85.13203987077343,13,82,94,1,75,4
83,17,97.89852975425892,18,87,68,2,81,4
84,20,93.52956215678113,18,82,74,0,76,4
96,20,86.8284200784632,12,82,93,0,78,4
94,19,93.9624346988462,14,86,95,3,80,4
87,29,88.25257802118585,15,82,98,3,80,4
87,26,87.98218407629152,17,82,61,3,77,4
87,26,98.63866280083735,16,83,97,2,83,4
80,21,98.19995616700517,14,83,63,2,76,4
84,21,94.07219230201822,17,82,98,3,82,4
83,27,86.22861499432582,13,84,66,0,80,4
90,22,98.53048806138,16,84,72,3,79,4
88,27,92.38580146384479,15,87,67,3,82,4
81,17,96.82171477730705,13,86,68,0,82,4
93,17,94.89605311756114,13,83,94,0,84,4
91,29,86.45776842430324,15,85,82,1,84,4
86,19,97.78442852045765,16,86,76,0,83,4
87,20,94.64585440075304,13,87,100,2,84,4
97,24,97.21643101447711,17,82,71,1,79,4
94,23,92.23802444277413,18,84,72,0,80,4
96,24,88.7115997641412,15,85,70,0,80,4
82,27,88.25643477530262,12,86,79,1,75,4
82,20,85.31749311035027,18,85,79,2,75,4
89,19,86.84352042766935,14,86,94,3,76,4
83,25,93.05417729955617,18,85,72,0,76,4
88,29,93.85439366652744,18,85,93,3,75,4
92,23,94.7028237810226,15,86,76,0,83,4
90,23,97.12985952365096,13,82,95,0,79,4
95,21,93.0303080100871,18,84,89,2,78,4
98,26,91.5366056208907,12,82,83,3,75,4
97,25,88.09072103473773,18,86,83,1,79,4
89,22,96.96694402944115,17,82,91,2,77,4
92,29,89.85803341044752,16,83,99,1,83,4
81,20,85.9162182276531,16,86,88,2,77,4
90,20,90.10349552929803,15,84,63,0,79,4
92,19,85.95248052571554,13,82,67,2,75,4
94,22,94.91784106287497,16,85,62,3,75,4
87,20,97.29867516578175,18,83,70,0,79,4
83,18,97.06855395708429,14,84,82,0,75,4
86,22,87.9040175259682,18,84,68,3,82,4
80,26,97.51698388276262,13,86,87,3,80,4
82,17,87.60424530688165,15,87,65,3,82,4
97,16,97.55299366125598,13,85,85,0,75,4
80,26,98.8166693521717,12,85,99,0,84,4
96,18,96.73398946133946,15,86,71,3,84,4
90,27,97.36566013444947,15,86,87,3,75,4
89,24,98.62049794956195,15,84,90,1,79,4
88,24,88.32346567108557,14,87,91,1,81,4
90,28,92.5112280125388,18,87,73,2,76,4
93,28,93.9151871337667,15,85,80,2,78,4
82,22,95.45822910548767,18,86,85,1,83,4
99,18,97.31196867014373,15,87,94,3,76,4
85,16,93.28208103365702,15,86,61,2,83,4
97,28,97.67577401131841,18,84,85,3,80,4
80,20,90.43168893150683,14,87,67,3,77,4
91,28,94.88974488207735,17,83,93,0,83,4
87,18,86.19154732024725,15,87,84,0,79,4
81,26,90.86252007049364,13,84,79,1,79,4
99,27,85.7127883060813,16,82,80,2,75,4
80,28,85.70629289894921,17,83,63,3,81,4
94,19,89.59880263795374,18,85,82,1,84,4
94,23,85.14146545793103,13,85,98,3,81,4
89,20,92.4185060935577,16,82,66,1,82,4
96,27,95.4377387608132,12,84,103,3,84,4
92,21,87.39408361229148,12,86,67,2,76,4
83,21,93.08322324390105,18,82,76,0,79,4
95,27,94.47860273518299,13,85,63,3,83,4
82,27,85.71265602049073,15,83,102,0,75,4
83,22,98.8250974111986,18,87,72,0,78,4
92,25,89.08021992521361,18,83,89,1,80,4
96,28,90.41714840144908,13,83,78,2,76,4
85,23,89.04161741381967,16,85,100,1,80,4
83,21,95.60346287334886,12,85,86,3,78,4
